1	139
1	164
1	172
1	179
1	187
1	193
1	194
2	123
2	156
2	157
2	164
2	179
2	183
2	189
3	162
3	184
3	187
3	188
3	189
3	190
3	197
4	41
4	98
4	162
4	188
4	189
4	190
4	191
5	33
5	115
5	173
5	176
5	193
5	196
5	198
6	17
6	124
6	193
6	195
6	197
6	198
6	200
7	39
7	64
7	87
7	142
7	173
7	180
7	196
8	112
8	116
8	117
8	124
8	148
8	163
8	167
9	45
9	51
9	113
9	181
9	183
9	186
9	194
10	115
10	116
10	163
10	173
10	174
10	185
10	196
11	24
11	39
11	155
11	164
11	170
11	174
11	199
12	21
12	58
12	92
12	108
12	119
12	181
12	191
13	104
13	154
13	184
13	186
13	188
13	190
13	191
14	42
14	105
14	155
14	172
14	188
14	190
14	191
15	120
15	147
15	152
15	156
15	168
15	171
15	186
16	40
16	98
16	136
16	142
16	175
16	177
16	184
17	6
17	49
17	77
17	107
17	127
17	174
17	183
18	33
18	72
18	91
18	93
18	141
18	163
18	196
19	56
19	97
19	141
19	146
19	175
19	188
19	189
20	25
20	69
20	129
20	160
20	168
20	171
20	186
21	12
21	126
21	137
21	157
21	167
21	183
21	187
22	135
22	153
22	160
22	161
22	182
22	186
22	196
23	61
23	120
23	141
23	145
23	146
23	151
23	200
24	11
24	26
24	54
24	58
24	142
24	174
24	187
25	20
25	120
25	135
25	152
25	169
25	186
25	197
26	24
26	107
26	179
26	181
26	190
26	194
26	200
27	75
27	153
27	155
27	161
27	168
27	186
27	200
28	48
28	49
28	148
28	161
28	171
28	186
28	190
29	96
29	100
29	117
29	136
29	138
29	173
29	196
30	88
30	152
30	153
30	157
30	168
30	186
30	191
31	49
31	61
31	74
31	129
31	179
31	181
31	187
32	86
32	87
32	149
32	166
32	173
32	183
32	196
33	5
33	18
33	104
33	114
33	149
33	156
33	194
34	142
34	143
34	152
34	193
34	197
34	198
34	199
34	200
35	40
35	50
35	119
35	192
35	193
35	195
35	197
35	200
36	91
36	108
36	129
36	174
36	181
36	190
36	194
36	198
37	55
37	74
37	79
37	108
37	155
37	181
37	187
37	194
38	65
38	140
38	183
38	192
38	195
38	197
38	198
38	199
39	7
39	11
39	91
39	103
39	132
39	151
39	167
39	196
40	16
40	35
40	44
40	109
40	130
40	135
40	148
40	171
41	4
41	52
41	111
41	118
41	142
41	147
41	178
41	190
42	14
42	73
42	99
42	112
42	139
42	157
42	187
42	194
43	78
43	122
43	164
43	192
43	193
43	197
43	199
43	200
44	40
44	85
44	145
44	153
44	161
44	168
44	186
44	198
45	9
45	56
45	60
45	96
45	141
45	145
45	178
45	197
46	77
46	126
46	158
46	165
46	182
46	185
46	197
46	198
46	199
47	68
47	137
47	150
47	180
47	184
47	188
47	189
47	190
47	191
48	28
48	116
48	169
48	171
48	193
48	195
48	198
48	199
48	200
49	17
49	28
49	31
49	126
49	181
49	183
49	187
49	194
49	199
50	35
50	150
50	160
50	178
50	185
50	192
50	195
50	198
50	200
51	9
51	124
51	130
51	156
51	170
51	181
51	187
51	194
51	195
52	41
52	148
52	173
52	192
52	193
52	195
52	197
52	198
52	200
53	85
53	94
53	110
53	148
53	160
53	161
53	165
53	186
53	193
54	24
54	92
54	169
54	170
54	175
54	179
54	183
54	185
54	194
55	37
55	92
55	95
55	144
55	179
55	181
55	182
55	187
55	194
56	19
56	45
56	69
56	111
56	132
56	158
56	177
56	178
56	196
57	66
57	152
57	153
57	168
57	171
57	179
57	184
57	186
57	187
58	12
58	24
58	167
58	169
58	192
58	195
58	198
58	199
58	200
59	86
59	101
59	112
59	117
59	119
59	163
59	176
59	183
59	196
60	45
60	68
60	81
60	84
60	97
60	153
60	178
60	180
60	184
61	23
61	31
61	81
61	84
61	106
61	146
61	147
61	190
61	193
62	81
62	111
62	118
62	133
62	141
62	158
62	178
62	187
62	199
63	88
63	89
63	103
63	130
63	148
63	152
63	161
63	168
63	186
64	7
64	72
64	87
64	101
64	116
64	154
64	183
64	191
64	196
65	38
65	154
65	155
65	162
65	175
65	184
65	188
65	189
65	191
66	57
66	78
66	97
66	118
66	150
66	151
66	158
66	172
66	175
66	178
67	114
67	172
67	176
67	180
67	188
67	189
67	190
67	191
67	195
67	199
68	47
68	60
68	142
68	151
68	158
68	170
68	175
68	177
68	178
68	187
69	20
69	56
69	72
69	73
69	78
69	84
69	97
69	134
69	177
69	178
70	91
70	159
70	177
70	180
70	185
70	192
70	193
70	197
70	199
70	200
71	138
71	140
71	163
71	176
71	184
71	188
71	189
71	190
71	191
71	196
72	18
72	64
72	69
72	91
72	104
72	112
72	136
72	167
72	182
72	196
73	42
73	69
73	96
73	182
73	185
73	192
73	195
73	197
73	199
73	200
74	31
74	37
74	145
74	192
74	193
74	195
74	197
74	198
