1	48
1	209
1	218
1	338
1	823
1	856
1	888
2	385
2	449
2	797
2	829
2	845
2	857
2	890
3	253
3	385
3	660
3	720
3	896
3	915
3	920
4	150
4	313
4	475
4	825
4	899
4	933
4	940
5	188
5	741
5	846
5	944
5	945
5	955
5	976
6	209
6	254
6	460
6	808
6	852
6	921
6	998
7	406
7	606
7	772
7	780
7	850
7	899
7	970
8	69
8	117
8	319
8	467
8	469
8	631
8	832
9	434
9	436
9	549
9	841
9	929
9	949
9	951
10	48
10	380
10	633
10	905
10	931
10	957
10	971
11	167
11	642
11	679
11	718
11	818
11	927
11	990
12	114
12	523
12	783
12	824
12	890
12	934
12	968
13	69
13	499
13	527
13	727
13	900
13	964
13	977
14	37
14	615
14	629
14	658
14	678
14	703
14	845
15	121
15	394
15	486
15	596
15	758
15	826
15	848
16	216
16	312
16	782
16	794
16	868
16	969
16	992
17	109
17	468
17	772
17	841
17	899
17	904
17	942
18	194
18	291
18	294
18	787
18	862
18	880
18	944
19	172
19	557
19	587
19	840
19	853
19	867
19	946
20	209
20	527
20	720
20	749
20	800
20	961
20	998
21	113
21	348
21	530
21	671
21	728
21	932
21	971
22	728
22	781
22	826
22	842
22	931
22	952
22	958
23	392
23	634
23	914
23	945
23	953
23	983
23	986
24	221
24	522
24	549
24	755
24	799
24	878
24	961
25	458
25	595
25	744
25	827
25	920
25	962
25	997
26	39
26	423
26	796
26	873
26	945
26	950
26	991
27	352
27	556
27	605
27	671
27	824
27	890
27	980
28	83
28	171
28	196
28	497
28	535
28	594
28	964
29	258
29	265
29	487
29	571
29	870
29	916
29	926
30	270
30	605
30	681
30	722
30	725
30	784
30	850
31	395
31	482
31	579
31	601
31	914
31	929
31	967
32	54
32	103
32	377
32	529
32	878
32	946
32	996
33	40
33	113
33	267
33	759
33	763
33	847
33	983
34	179
34	349
34	623
34	742
34	863
34	907
34	988
35	232
35	322
35	375
35	710
35	802
35	867
35	957
36	475
36	577
36	661
36	808
36	810
36	832
36	970
37	14
37	331
37	743
37	903
37	905
37	924
37	996
38	204
38	341
38	562
38	707
38	776
38	846
38	959
39	26
39	254
39	809
39	873
39	958
39	972
39	979
40	33
40	638
40	700
40	910
40	923
40	969
40	971
41	470
41	617
41	794
41	812
41	865
41	949
41	963
42	67
42	645
42	795
42	842
42	887
42	963
42	992
43	89
43	178
43	295
43	495
43	834
43	840
43	968
44	464
44	770
44	838
44	917
44	920
44	981
44	986
45	108
45	635
45	698
45	745
45	984
45	987
45	993
46	111
46	128
46	679
46	866
46	881
46	885
46	942
47	590
47	622
47	789
47	794
47	937
47	958
47	978
48	1
48	10
48	408
48	474
48	663
48	788
48	982
49	218
49	315
49	584
49	679
49	832
49	892
49	931
50	239
50	529
50	549
50	845
50	930
50	978
50	984
51	439
51	648
51	651
51	877
51	884
51	896
51	979
52	70
52	99
52	396
52	723
52	731
52	851
52	915
53	225
53	469
53	563
53	570
53	576
53	948
53	981
54	32
54	248
54	853
54	935
54	947
54	950
54	987
55	139
55	269
55	645
55	955
55	963
55	974
55	980
56	453
56	642
56	706
56	721
56	900
56	950
56	977
57	217
57	262
57	292
57	318
57	614
57	889
57	893
58	186
58	534
58	712
58	834
58	876
58	916
58	981
59	651
59	688
59	735
59	847
59	916
59	933
59	993
60	160
60	310
60	834
60	891
60	902
60	981
60	986
61	373
61	479
61	525
61	906
61	954
61	973
61	976
62	344
62	401
62	442
62	656
62	809
62	847
62	972
63	261
63	355
63	616
63	741
63	914
63	979
63	991
64	242
64	669
64	687
64	835
64	851
64	902
64	956
65	225
65	324
65	623
65	673
65	761
65	768
65	804
66	112
66	468
66	763
66	786
66	889
66	894
66	905
67	42
67	464
67	860
67	870
67	901
67	980
67	992
68	184
68	483
68	780
68	834
68	877
68	889
68	960
69	8
69	13
69	690
69	831
69	861
69	865
69	956
70	52
70	238
70	545
70	731
70	852
70	872
70	976
71	375
71	533
71	788
71	878
71	918
71	926
71	972
72	643
72	735
72	767
72	836
72	985
72	989
72	990
73	271
73	453
73	607
73	811
73	921
73	952
73	963
74	96
74	583
74	767
74	893
74	922
74	938
74	966
75	319
75	542
75	647
75	741
75	753
75	942
75	994
76	224
76	428
76	657
76	676
76	766
76	870
76	907
77	605
77	714
77	846
77	858
77	936
77	941
77	986
78	202
78	353
78	390
78	858
78	941
78	942
78	973
79	287
79	614
79	807
79	887
79	947
79	968
79	993
80	223
80	644
80	662
80	769
80	893
80	960
80	972
81	133
81	688
81	811
81	880
81	916
81	943
81	990
82	314
82	328
82	459
82	797
82	921
82	958
82	963
83	28
83	687
83	736
83	886
83	900
83	927
83	1000
84	199
84	247
84	357
84	516
84	781
84	898
84	918
85	354
85	397
85	609
85	739
85	908
85	920
85	946
86	116
86	171
86	390
86	567
86	692
86	797
86	961
87	297
87	574
87	889
87	917
87	953
87	959
87	988
88	528
88	625
88	882
88	908
88	927
88	943
88	989
89	43
89	126
89	340
89	502
89	530
89	867
89	914
90	597
90	632
90	696
90	847
90	893
90	933
90	979
91	169
91	268
91	427
91	454
91	559
91	570
91	924
92	497
92	886
92	891
92	928
92	945
92	981
92	990
93	350
93	775
93	776
93	824
93	959
93	981
93	983
94	673
94	813
94	829
94	830
94	853
94	939
94	988
95	659
95	837
95	886
95	891
95	913
95	962
95	997
