1	5 
2	5 
3	8 
4	1 
5	2 
6	5 
7	1 
8	1 
9	1 
10	4 
11	9 
12	6 
13	7 
14	5 
15	5 
16	7 
17	1 
18	6 
19	4 
20	5 
21	2 
22	7 
23	6 
24	5 
25	8 
26	2 
27	6 
28	7 
29	4 
30	6 
31	9 
32	4 
33	2 
34	4 
35	4 
36	1 
37	4 
38	6 
39	2 
40	2 
41	7 
42	7 
43	6 
44	8 
45	9 
46	1 
47	7 
48	4 
49	1 
50	5 
51	2 
52	8 
53	8 
54	9 
55	7 
56	7 
57	2 
58	8 
59	9 
60	8 
61	5 
62	2 
63	2 
64	8 
65	4 
66	2 
67	7 
68	2 
69	7 
70	5 
71	4 
72	9 
73	7 
74	9 
75	1 
76	4 
77	1 
78	1 
79	9 
80	2 
81	9 
82	7 
83	7 
84	3 
85	8 
86	5 
87	6 
88	9 
89	6 
90	2 
91	8 
92	8 
93	6 
94	4 
95	8 
96	7 
97	5 
98	6 
99	8 
100	4 
101	5 
102	1 
103	5 
104	8 
105	5 
106	2 
107	9 
108	2 
109	1 
110	8 
111	1 
112	4 
113	2 
114	2 
115	1 
116	5 
117	1 
118	1 
119	5 
120	8 
121	1 
122	5 
123	8 
124	4 
125	5 
126	6 
127	6 
128	1 
129	5 
130	2 
131	5 
132	2 
133	9 
134	7 
135	1 
136	6 
137	7 
138	5 
139	1 
140	2 
141	6 
142	5 
143	4 
144	2 
145	8 
146	7 
147	8 
148	8 
149	1 
150	1 
151	7 
152	1 
153	2 
154	1 
155	3 
156	5 
157	5 
158	6 
159	5 
160	6 
161	4 
162	9 
163	9 
164	8 
165	4 
166	8 
167	9 
168	1 
169	8 
170	7 
171	7 
172	4 
173	6 
174	6 
175	8 
176	2 
177	9 
178	6 
179	2 
180	4 
181	9 
182	2 
183	2 
184	2 
185	2 
186	3 
187	5 
188	2 
189	2 
190	2 
191	1 
192	1 
193	7 
194	2 
195	7 
196	7 
197	7 
198	1 
199	2 
200	6 
201	8 
202	2 
203	8 
204	6 
205	8 
206	7 
207	7 
208	4 
209	5 
210	4 
211	2 
212	2 
213	7 
214	2 
215	2 
216	6 
217	6 
218	1 
219	5 
220	1 
221	1 
222	4 
223	4 
224	4 
225	4 
226	1 
227	8 
228	4 
229	3 
230	3 
231	1 
232	4 
233	6 
234	4 
235	1 
236	2 
237	3 
238	1 
239	3 
240	1 
241	7 
242	8 
243	5 
244	8 
245	4 
246	9 
247	4 
248	6 
249	8 
250	8 
251	8 
252	9 
253	8 
254	5 
255	1 
256	2 
257	2 
258	8 
259	5 
260	7 
261	2 
262	2 
263	9 
264	5 
265	4 
266	6 
267	2 
268	7 
269	7 
270	1 
271	2 
272	4 
273	5 
274	4 
275	6 
276	4 
277	8 
278	2 
279	1 
280	8 
281	2 
282	3 
283	9 
284	2 
285	8 
286	2 
287	9 
288	2 
289	6 
290	3 
291	6 
292	2 
293	1 
294	6 
295	6 
296	9 
297	6 
298	5 
299	8 
300	3 
301	8 
302	8 
303	5 
304	8 
305	8 
306	2 
307	1 
308	3 
309	8 
310	4 
311	6 
312	7 
313	9 
314	7 
315	1 
316	9 
317	5 
318	2 
319	1 
320	6 
321	1 
322	4 
323	8 
324	1 
325	3 
326	2 
327	2 
328	7 
329	5 
330	4 
331	5 
332	7 
333	1 
334	7 
335	5 
336	8 
337	9 
338	5 
339	8 
340	6 
341	6 
342	2 
343	2 
344	6 
345	8 
346	6 
347	4 
348	6 
349	6 
350	7 
351	2 
352	6 
353	1 
354	8 
355	3 
356	6 
357	3 
358	8 
359	3 
360	8 
361	4 
362	2 
363	6 
364	9 
365	9 
366	2 
367	1 
368	5 
369	4 
370	8 
371	7 
372	1 
373	3 
374	2 
375	4 
376	2 
377	4 
378	9 
379	8 
380	4 
381	6 
382	8 
383	6 
384	5 
385	5 
386	3 
387	1 
388	4 
389	2 
390	4 
391	8 
392	6 
393	4 
394	5 
395	9 
396	8 
397	8 
398	2 
399	2 
400	2 
401	2 
402	8 
403	8 
404	5 
405	1 
406	1 
407	4 
408	1 
409	5 
410	2 
411	1 
412	5 
413	6 
414	5 
415	1 
416	8 
417	8 
418	6 
419	4 
420	2 
421	4 
422	4 
423	9 
424	7 
425	7 
426	9 
427	8 
428	4 
429	4 
430	7 
431	2 
432	5 
433	7 
434	1 
435	5 
436	1 
437	5 
438	2 
439	2 
440	8 
441	8 
442	5 
443	8 
444	7 
445	7 
446	8 
447	3 
448	8 
449	2 
450	7 
451	8 
452	2 
453	7 
454	8 
455	7 
456	9 
457	8 
458	8 
459	4 
460	5 
461	2 
462	7 
463	9 
464	4 
465	5 
466	6 
467	1 
468	2 
469	8 
470	5 
471	2 
472	4 
473	4 
474	4 
475	1 
476	4 
477	6 
478	4 
479	5 
480	5 
481	7 
482	9 
483	2 
484	4 
485	1 
486	5 
487	4 
488	1 
489	3 
490	4 
491	4 
492	4 
493	7 
494	8 
495	6 
496	6 
497	8 
498	2 
499	7 
500	8 
501	8 
502	6 
503	2 
504	4 
505	9 
506	1 
507	3 
508	8 
509	2 
510	8 
511	9 
512	9 
513	4 
514	3 
515	8 
